stop_id,stop_code,stop_name,zone_id,latitude,longitude,junction_id,junction_dst
44,50044,Southbound Burrard St @ W Georgia St,BUS ZN,49.284178,-123.121677,2432,40.55530653046462
45,50045,Southbound Burrard St @ Robson St,BUS ZN,49.283087,-123.123336,2379,90.73816840422444
40,50040,Waterfront Station @ Bay 3,BUS ZN,49.285579,-123.112029,2796,63.837509230880244
346,50342,Southbound Oak St @ W 37 Ave,BUS ZN,49.237306,-123.128102,2168,80.66922492203717
12704,60409,Eastbound W 12th Ave @ Cypress St,BUS ZN,49.260863,-123.147849,1357,55.025119679332
10967,61095,Eastbound Marpole Ave @ McRae Ave,BUS ZN,49.257415,-123.137767,1733,75.97220467586388
10966,61126,Westbound W 16 Ave @ Granville St,BUS ZN,49.25714,-123.139365,1709,86.35115163663824
10961,61044,Northbound Wesbrook Mall @ W 16 Ave,BUS ZN,49.255309,-123.235823,8,3042.6085198134137
10960,61042,Eastbound W 16 Ave @ Wesbrook Mall,BUS ZN,49.255122,-123.237649,8,3310.2761251362526
10969,61088,Eastbound W 16 Ave @ Dunbar St,BUS ZN,49.257785,-123.184606,406,77.62898228816383
11088,58501,Broadway-City Hall Station @ Bay 4,BUS ZN,49.263349,-123.116526,2593,141.10041513871215
11619,59129,Northbound Smith Ave @ Linwood St,BUS ZN,49.253539,-123.019687,6514,602.2998159333416
11948,61900,Eastbound Agronomy Rd @ West Mall,BUS ZN,49.260466,-123.252885,3,4987.65519832492
12494,60197,Southbound Burrard St @ Harwood St,BUS ZN,49.277837,-123.131265,2033,38.187421600750106
407,50403,Westbound W 5th Ave @ Granville St,BUS ZN,49.266843,-123.137905,1726,76.791793541144
1370,51359,Westbound Venables St @ Clark Dr,BUS ZN,49.276842,-123.077921,4178,97.45464835729095
1373,51362,Westbound Prior St @ Hawks Ave,BUS ZN,49.27661,-123.087839,3791,74.14656334193732
404,50400,Eastbound W 4th Ave @ Burrard St,BUS ZN,49.26793,-123.145082,1456,82.07522248167629
1375,51364,Westbound Prior St @ Jackson Ave,BUS ZN,49.276725,-123.094157,3559,80.79105366347417
1377,51366,Northbound Gore Ave @ E Georgia St,BUS ZN,49.278838,-123.097008,3420,71.23518883478006
400,50396,Eastbound W 4th Ave @ Balsam St,BUS ZN,49.268147,-123.159497,1007,56.356665836032924
1379,51368,Southbound Macdonald St @ W 4th Ave,BUS ZN,49.268064,-123.168411,786,68.39634022849422
1378,51367,Westbound E Pender St @ Gore Ave,BUS ZN,49.280427,-123.097706,3410,59.28162705993406
409,50405,Burrard Station @ Bay 2,BUS ZN,49.286035,-123.12037,2512,131.51495273852342
1502,51490,Eastbound W 16 Ave @ Camosun St,BUS ZN,49.257986,-123.197494,162,60.16085964979114
1503,51491,Eastbound W 16 Ave @ Crown St,BUS ZN,49.257917,-123.193063,235,74.16100982394956
1500,51488,Eastbound W 16 Ave @ Trimble St,BUS ZN,49.258107,-123.205776,77,73.98635524093581
12134,61503,Eastbound E 41 Ave @ Fraser St,BUS ZN,49.232781,-123.090946,3668,63.09550419527066
1507,51495,Eastbound W King Edward Ave @ Blenheim St,BUS ZN,49.249892,-123.178128,546,70.68851175335834
10400,59831,Southbound Howe St @ W Pender St,BUS ZN,49.285048,-123.116344,2663,93.47556650510299
10404,59838,Southbound Main St @ E 39 Ave,BUS ZN,49.235131,-123.101698,3184,67.51757836591771
1977,51960,Eastbound W 49 Ave @ Granville St,BUS ZN,49.226886,-123.139329,1664,74.30029027843474
1976,51959,Eastbound W 49 Ave @ Churchill St,BUS ZN,49.22692,-123.141217,1576,67.0527617384236
1973,59103,Eastbound W 49 Ave @ Maple St,BUS ZN,49.227063,-123.151905,1218,59.21482656468011
1972,51955,Eastbound W 49 Ave @ East Blvd,BUS ZN,49.227085,-123.153974,1158,73.75539304722011
1606,51594,Westbound W 16 Ave @ Camosun St,BUS ZN,49.258254,-123.197604,162,77.71660744208505
1968,51951,Eastbound W 49 Ave @ Marine Cres,BUS ZN,49.227223,-123.164688,895,39.547105774643725
1615,51603,29th Avenue Station @ Bay 2,BUS ZN,49.244186,-123.045328,5663,120.8727638672346
11119,61073,Southbound Cambie St @ Robson St,BUS ZN,49.277999,-123.115404,2697,81.30623914182736
542,50537,Westbound W Cloverleaf @ Granville St,BUS ZN,49.266837,-123.139046,1694,29.99429553577693
547,50542,Southbound Granville St @ W 11 Ave,BUS ZN,49.261424,-123.138768,1716,66.51485524812223
544,50539,Southbound Granville St @ W 7th Ave,BUS ZN,49.26511,-123.138634,1724,56.34999563221171
545,50540,Westbound W Broadway @ Granville St,BUS ZN,49.263732,-123.140158,1618,124.81051758476224
548,50543,Southbound Granville St @ W 13 Ave,BUS ZN,49.259524,-123.138834,1712,70.7287294562142
549,50544,Southbound Granville St @ W 15 Ave,BUS ZN,49.257667,-123.138899,1710,73.83040330727859
368,50364,Southbound Dunbar St @ W 21 Ave,BUS ZN,49.253446,-123.18526,401,73.33159014601183
12720,60492,Eastbound W Cordova St @ Carrall St,BUS ZN,49.282442,-123.104634,3057,50.438079173608514
10980,50321,Eastbound W Broadway @ Larch St,BUS ZN,49.263904,-123.16196,946,63.95548480349955
11587,61554,Eastbound Harrison Dr @ Victoria Dr,BUS ZN,49.210486,-123.065448,4699,95.7701987511693
680,50673,Southbound Nanaimo St @ Adanac St,BUS ZN,49.277149,-123.056711,5221,72.73739337019947
11588,52102,Commercial-Broadway Station @ Bay 1,BUS ZN,49.262213,-123.068963,4561,116.00060591806043
11589,52094,Commercial-Broadway Station @ Bay 4,BUS ZN,49.262426,-123.069432,4561,52.10258718501397
4523,54473,Eastbound W Georgia St @ Richards St,BUS ZN,49.280989,-123.115989,2650,55.86440533625885
11638,50094,Westbound W Pender St @ Hamilton St,BUS ZN,49.282472,-123.11137,2819,98.66621085729369
11636,58235,Southbound Abbott St @ W Pender St,BUS ZN,49.28074,-123.107725,2930,77.86111591371409
11632,50156,Westbound E 41 Ave @ Main St,BUS ZN,49.233207,-123.102082,3193,89.13784208645662
909,50902,Westbound Lougheed Hwy @ Skeena St,BUS ZN,49.263328,-123.028889,6340,66.67117460624783
8140,58043,Kootenay Loop @ Bay 4,BUS ZN,49.281365,-123.025918,6457,65.38535397012782
908,50901,Lougheed Hwy @ Boundary Loop,BUS ZN,49.265467,-123.024843,6450,160.69014472613597
8637,51225,Northbound Commercial Dr @ E 3rd Ave,BUS ZN,49.268043,-123.06953,4573,59.15333824308728
8634,58254,Eastbound W Georgia St @ Bidwell St,BUS ZN,49.291212,-123.131834,1992,92.82245636975557
9487,58722,Eastbound W Georgia St @ Gilford St,BUS ZN,49.293655,-123.135601,1862,44.46643476452684
58,50058,Northbound Macdonald St @ W 12 Ave,BUS ZN,49.261778,-123.168164,787,91.70742597296368
56,50056,Northbound Macdonald St @ W 16 Ave,BUS ZN,49.258079,-123.168299,775,93.89242155795105
2995,52964,Northbound Boundary Rd @ Albert St,BUS ZN,49.28231,-123.02331,6550,68.20765859745121
53,50053,Westbound Davie St @ Cardero St,BUS ZN,49.28546,-123.138909,1718,66.77737182391675
2997,52966,Northbound N Boundary Rd @ Oxford St,BUS ZN,49.285924,-123.023238,6555,68.1152597780209
55,50055,Eastbound W 16 Ave @ Carnarvon St,BUS ZN,49.257583,-123.17185,697,66.85242038672992
54,50054,Eastbound W 16 Ave @ Trutch St,BUS ZN,49.257636,-123.175459,586,102.33665652809539
51,50051,Westbound Davie St @ Jervis St,BUS ZN,49.283006,-123.135121,1880,55.34705554549466
50,50050,Westbound Davie St @ Bute St,BUS ZN,49.282009,-123.133574,1946,61.355003293669384
2996,52965,Northbound Boundary Rd @ Triumph St,BUS ZN,49.284094,-123.023268,6552,64.07270825247127
11038,61091,Eastbound W 16 Ave @ Trafalgar St,BUS ZN,49.257427,-123.16452,879,66.36486124412066
11039,61089,Eastbound W 16 Ave @ Blenheim St,BUS ZN,49.257689,-123.178434,554,60.560932111449326
429,50425,Eastbound E Cordova St @ Main St,BUS ZN,49.282203,-123.098943,3298,95.52717679628752
428,50424,Southbound Cambie St @ W 37 Ave,BUS ZN,49.237007,-123.11629,2651,64.50458048575513
420,50416,Southbound Cambie St @ W 18 Ave,BUS ZN,49.254674,-123.115282,2686,53.0242214381514
855,50848,Westbound E Broadway @ St. George St,BUS ZN,49.262598,-123.093535,3584,84.34318938836839
856,50849,Westbound E Broadway @ Prince Edward St,BUS ZN,49.262835,-123.096513,3422,73.2912073295404
857,50850,Westbound E Broadway @ Scotia St,BUS ZN,49.262926,-123.098697,3324,41.300317892603616
11353,50136,Oakridge-41st Ave Station @ Bay 2,BUS ZN,49.23344,-123.116867,2641,102.56342888184356
11352,61027,Broadway-City Hall Station @ Bay 2,BUS ZN,49.262826,-123.11464,2698,92.17553139943472
11350,50981,Oakridge-41st Ave Station @ Bay 1,BUS ZN,49.233099,-123.116479,2641,107.01030987003054
11354,61281,Oakridge-41st Ave Station  @ Bay 4,BUS ZN,49.233712,-123.117599,2583,44.36700867123867
12110,61990,Eastbound Kingsway @ Gladstone St,BUS ZN,49.243685,-123.062323,4938,81.71809794835828
12115,59536,Southbound Main St @ E 28 Ave,BUS ZN,49.245403,-123.101378,3204,70.93617269923918
12116,51948,Westbound SW Marine Dr @ Heather St,BUS ZN,49.207414,-123.123941,2314,72.50503370364231
1800,51786,Westbound Vanness Ave @ Melbourne St,BUS ZN,49.236726,-123.028401,6366,59.82934921347414
1809,51795,Westbound SE Marine Dr @ Fieldstone Ave,BUS ZN,49.208441,-123.03581,6013,358.79880597244403
1808,51794,Westbound SE Marine Dr @ Matheson Cres,BUS ZN,49.208224,-123.031482,6246,92.65516772804975
1547,51535,Eastbound E 22 Ave @ Cassiar St,BUS ZN,49.250536,-123.030547,6230,74.17287847306545
1493,51483,Southbound Wesbrook Mall @ Hampton Place,BUS ZN,49.257295,-123.237949,8,3282.292390155108
1498,51486,Eastbound W 16 Ave @ Blanca St,BUS ZN,49.258259,-123.214903,8,76.66768879613032
1499,51487,Eastbound W 16 Ave @ Tolmie St,BUS ZN,49.25819,-123.21185,29,76.12277862502938
423,50419,King Edward Station @ Bay 4,BUS ZN,49.248634,-123.115722,2674,91.74469463926
422,50418,Southbound Cambie St @ W 22 Ave,BUS ZN,49.250985,-123.115447,2679,51.409426322118605
426,50422,Southbound Cambie St @ W 33 Ave,BUS ZN,49.24075,-123.118651,2552,80.27335495255859
524,50520,Eastbound E Pender St @ Main St,BUS ZN,49.280329,-123.100047,3289,55.32835565415535
520,50516,Westbound Powell St @ Gore Ave,BUS ZN,49.283223,-123.098134,3390,62.21221948231341
1235,51226,Northbound Commercial Dr @ E 1st Ave,BUS ZN,49.269918,-123.069518,4575,73.17559127596168
1236,51227,Northbound Commercial Dr @ Grant St,BUS ZN,49.271608,-123.069481,4578,46.87330443276399
1237,51228,Northbound Commercial Dr @ Charles St,BUS ZN,49.273323,-123.06943,4580,66.4827864256739
1231,58327,Commercial-Broadway Station @ Bay 3,BUS ZN,49.262699,-123.069636,4562,51.84236940344382
1238,51229,Northbound Commercial Dr @ Napier St,BUS ZN,49.275134,-123.069418,4583,66.77879086362385
1964,51947,Eastbound SW Marine Dr @ Balaclava St,BUS ZN,49.228712,-123.175122,594,120.53617843073197
8289,58051,Eastbound Keefer Place @ Taylor St,BUS ZN,49.279294,-123.105515,2987,95.75481331952743
9359,58030,Bus Stop @ Pne Coliseum Loop,BUS ZN,49.285674,-123.043632,5750,61.48220989872931
12138,57893,Waterfront Station @ West Coast Express,WCE1A,49.286502,-123.110998,2796,294.3931728057634
1961,51944,Southbound Dunbar St @ W 43 Ave,BUS ZN,49.232611,-123.18547,376,56.41272170212787
1962,51945,Southbound Dunbar St @ SW Marine Dr,BUS ZN,49.231131,-123.185505,371,109.65676921909701
2228,52206,Westbound SE Marine Dr @ Inverness St,BUS ZN,49.211201,-123.08071,4069,21.543566878466997
2229,52207,Westbound SE Marine Dr @ Ross St,BUS ZN,49.211217,-123.083635,3940,61.047331532336806
2226,52204,Westbound SE Marine Dr @ Argyle St,BUS ZN,49.211151,-123.072699,4454,93.56813423218435
2227,52205,Westbound SE Marine Dr @ Knight St,BUS ZN,49.21122,-123.076755,4238,59.39140672549433
2224,52202,Westbound SE Marine Dr @ City Edge Place,BUS ZN,49.207979,-123.026647,6397,359.99129752498135
2222,52201,Westbound Marine Dr @ Greenall Ave,BUS ZN,49.208399,-123.017358,6559,877.8167616102343
1,50001,Westbound Davie St @ Bidwell St,BUS ZN,49.286458,-123.140424,1657,58.45501520380019
2082,52065,Eastbound W 2nd Ave @ Fir St,BUS ZN,49.269638,-123.140065,1628,104.06362783676279
2083,58661,Eastbound W 2nd Ave @ Anderson St,BUS ZN,49.269468,-123.138366,1742,63.01769515394573
2081,52087,Northbound Fir St @ W 4th Ave,BUS ZN,49.268248,-123.140709,1623,72.3698387738162
2086,52069,Eastbound Lameys Mill Rd @ Sitka Square,BUS ZN,49.26632,-123.128703,2136,25.27133927479148
2084,52067,Eastbound Lameys Mill Rd @ Fountain Way Court,BUS ZN,49.267431,-123.135141,1857,29.633231955096264
2085,52068,Eastbound Lameys Mill Rd @ Alder Crossing,BUS ZN,49.266544,-123.131643,1996,67.00538401712313
1264,51254,Southbound Victoria Dr @ Newport Ave,BUS ZN,49.215036,-123.066092,4708,63.39995098322061
9135,50865,Southbound Granville St @ W 70 Ave,BUS ZN,49.20811,-123.140711,1601,73.47065773228185
1006,50997,Northbound Cambie St @ W 54 Ave,BUS ZN,49.22204,-123.116425,2623,73.35125554378666
1004,50995,Northbound Cambie St @ W 59 Ave,BUS ZN,49.217289,-123.116608,2618,85.96388859192297
11019,61121,Westbound W 16 Ave @ Cambie St,BUS ZN,49.257005,-123.11568,2657,44.39560702081747
11014,61096,Eastbound W 16 Ave @ Oak St,BUS ZN,49.256969,-123.127706,2210,71.87844987585152
11015,61112,Westbound E 33 Ave @ Victoria Dr,BUS ZN,49.240047,-123.064935,4789,55.36948896851655
11016,61090,Eastbound W 16 Ave @ Macdonald St,BUS ZN,49.257525,-123.167913,819,40.012185836930534
11010,61104,Eastbound E 33 Ave @ Fraser St,BUS ZN,49.240241,-123.089815,3674,76.09561106359044
11011,61114,Westbound E 33 Ave @ Knight St,BUS ZN,49.240276,-123.076877,4265,72.59162453976388
11013,61093,Eastbound W 16 Ave @ East Blvd,BUS ZN,49.257204,-123.15198,1219,61.51395679473765
8612,58160,Northbound Smith Ave @ Sunset St,BUS ZN,49.250063,-123.019709,6511,594.818326921173
11333,51725,Eastbound Burke St @ Boundary Rd,BUS ZN,49.236949,-123.022912,6525,143.69399160962325
11337,50085,Yaletown-Roundhouse Station @ Bay 3,BUS ZN,49.27402,-123.121945,2443,84.50538415637001
928,50920,Westbound W Broadway @ Ontario St,BUS ZN,49.263101,-123.105291,3035,63.69926032436911
11485,50628,Westbound Robson St @ Cardero St,BUS ZN,49.289693,-123.132542,1981,69.05926930230797
11484,50627,Westbound Robson St @ Broughton St,BUS ZN,49.288152,-123.130152,2095,64.26957737833884
11483,50626,Westbound Robson St @ Bute St,BUS ZN,49.286249,-123.127216,2217,66.48857376191225
11481,50624,Westbound Robson St @ Burrard St,BUS ZN,49.283556,-123.123086,2379,72.78613197287991
11480,50614,Eastbound Robson St @ Bute St,BUS ZN,49.285774,-123.126771,2217,57.386011203083854
929,50921,Westbound W Broadway @ Columbia St,BUS ZN,49.263212,-123.109868,2885,66.6219803781034
12681,53312,Burrard Station @ Bay 6,BUS ZN,49.28616,-123.118293,2588,116.98190102207691
4497,54447,Westbound W Georgia St @ Bute St,BUS ZN,49.287432,-123.125567,2283,81.69248136759006
4495,58504,Westbound W Georgia St @ Granville St,BUS ZN,49.28232,-123.117661,2579,74.55064632653622
4494,54444,Westbound W Georgia St @ Homer St,BUS ZN,49.280921,-123.115491,2689,86.81387423847929
1829,51815,Northbound Clarendon St @ E 39 Ave,BUS ZN,49.235129,-123.055396,5261,59.313784748617614
1828,51814,Northbound Clarendon St @ E 41 Ave,BUS ZN,49.23319,-123.055335,5266,82.34939013477262
1825,51811,Northbound Elliott St @ E 46 Ave,BUS ZN,49.228739,-123.054556,5308,59.79037036646157
1824,51810,Northbound Elliott St @ E 49 Ave,BUS ZN,49.225178,-123.054616,5287,83.44963206871968
1827,51813,Northbound Clarendon St @ E 43 Ave,BUS ZN,49.231191,-123.055124,5271,74.07480577202436
1826,51812,Northbound Elliott St @ Waverley Ave,BUS ZN,49.227113,-123.054592,5294,78.6439695274618
1821,51807,Eastbound Ashburn St @ Elliott St,BUS ZN,49.218226,-123.054997,5346,114.79411847336193
1820,51806,Northbound Muirfield Dr @ Lynbrook Dr,BUS ZN,49.217274,-123.055257,5273,74.33325639582104
1823,51809,Northbound Elliott St @ E 52 Ave,BUS ZN,49.222238,-123.054709,5285,60.61857418625651
1822,51808,Northbound Elliott St @ E 54 Ave,BUS ZN,49.220497,-123.0548,5282,63.984073143095024
2140,52120,Southbound Hudson St @ W 72 Ave,BUS ZN,49.2063,-123.134764,1883,133.05164859594646
21,50021,Eastbound E Pender St @ Carrall St,BUS ZN,49.280394,-123.103799,3055,85.89481962331821
60,50060,Northbound Macdonald St @ W Broadway,BUS ZN,49.264458,-123.168174,794,87.4692863661381
61,50061,Northbound Macdonald St @ W 7th Ave,BUS ZN,49.266074,-123.168302,780,62.961918026545995
63,50063,Northbound Macdonald St @ W 4th Ave,BUS ZN,49.268707,-123.168204,786,77.81036353771236
64,50064,Northbound Macdonald St @ W 2nd Ave,BUS ZN,49.270381,-123.168148,789,53.58954383822492
69,50069,Eastbound Cornwall Ave @ Yew St,BUS ZN,49.272507,-123.154568,1142,58.289969306155996
508,50504,Westbound E Hastings St @ Hawks Ave,BUS ZN,49.2812,-123.087667,3805,79.52564155487666
509,50505,Westbound E Hastings St @ Princess Ave,BUS ZN,49.281282,-123.092019,3616,83.56362034075472
506,50502,Westbound E Hastings St @ Glen Dr,BUS ZN,49.281111,-123.081789,4057,80.30909469490558
507,50503,Westbound E Hastings St @ Campbell Ave,BUS ZN,49.281155,-123.085249,3894,73.08264098272949
504,50500,Westbound E Hastings St @ McLean Dr,BUS ZN,49.281378,-123.074606,4373,76.16384340951141
505,50501,Westbound E Hastings St @ Clark Dr,BUS ZN,49.281445,-123.077888,4254,121.03177936105963
503,50499,Westbound E Hastings St @ Commercial Dr,BUS ZN,49.281362,-123.071174,4525,119.7215292193286
500,50496,Westbound Powell St @ Victoria Dr,BUS ZN,49.2848,-123.065973,4778,70.1808152097616
1212,51203,Northbound Victoria Dr @ Fraserview Dr,BUS ZN,49.212765,-123.065964,4704,115.72935530420732
1213,51204,Northbound Victoria Dr @ E 61 Ave,BUS ZN,49.214832,-123.065913,4706,70.91417501010399
1211,51202,Westbound Harrison Dr @ Victoria Dr,BUS ZN,49.210673,-123.065781,4699,45.07090518329193
1216,51207,Northbound Victoria Dr @ E 54 Ave,BUS ZN,49.220662,-123.065738,4720,82.67787924044113
635,50629,Southbound Denman St @ Robson St,BUS ZN,49.29124,-123.135926,1853,89.7221324620593
636,50630,Southbound Denman St @ Barclay St,BUS ZN,49.289924,-123.137908,1767,61.31170728139243
637,50631,Southbound Denman St @ Comox St,BUS ZN,49.288522,-123.140021,1673,59.23610911387319
638,50632,Southbound Denman St @ Pendrell St,BUS ZN,49.287773,-123.141166,1608,50.316993517300475
639,50633,Eastbound Davie St @ Denman St,BUS ZN,49.286705,-123.141124,1577,155.03006814972343
1218,51209,Northbound Victoria Dr @ E 49 Ave,BUS ZN,49.225458,-123.065603,4739,65.11483089974801
927,50919,Westbound E Broadway @ Prince Albert St,BUS ZN,49.262579,-123.087643,3801,75.2018216258809
11674,61609,Joyce Station @ Bay 5,BUS ZN,49.238127,-123.031478,6209,58.57633167947935
12329,60102,Southbound Cambie St @ Nelson St,BUS ZN,49.275952,-123.118424,2578,55.43539089874824
753,50746,Northbound Oak St @ W 59 Ave,BUS ZN,49.217412,-123.129005,2105,76.74688192361266
752,50745,Northbound Oak St @ Park Dr,BUS ZN,49.214711,-123.129909,2079,60.05596467673764
750,50743,Northbound Oak St @ W 67 Ave,BUS ZN,49.211074,-123.130033,2074,79.91456448785635
755,50748,Northbound Oak St @ W 54 Ave,BUS ZN,49.221798,-123.128353,2143,60.99344337187282
754,50747,Northbound Oak St @ W 57 Ave,BUS ZN,49.219518,-123.128433,2141,74.00995517994347
759,50752,Northbound Oak St @ W 46 Ave,BUS ZN,49.229544,-123.128098,2158,57.60770056109887
758,50751,Northbound Oak St @ W 49 Ave,BUS ZN,49.226867,-123.128159,2152,74.04964994365515
1025,51016,Northbound West Blvd @ W 51 Ave,BUS ZN,49.224765,-123.15354,1166,53.963477188046724
1020,51011,Northbound Angus Dr @ W 64 Ave,BUS ZN,49.21358,-123.148376,1337,69.96979712383818
1023,51014,Northbound West Blvd @ W 57 Ave,BUS ZN,49.219817,-123.150612,1272,77.05219162664439
1022,51013,Northbound West Blvd @ W 60 Ave,BUS ZN,49.217447,-123.14921,1318,72.70478671712256
8045,57970,Nanaimo Station @ Platform 2,ZN 1,49.248283,-123.055904,5167,110.13657071515803
11311,61215,Yaletown-Roundhouse Station @ Bay 2,BUS ZN,49.274278,-123.121876,2404,68.18840504486923
11310,50023,Yaletown-Roundhouse Station @ Bay 1,BUS ZN,49.274863,-123.122521,2382,26.281830153427137
1563,51551,Westbound Kincaid St @ Smith Ave,BUS ZN,49.24887,-123.020199,6510,556.4958774911322
1564,51552,Westbound Kincaid St @ Boundary Rd,BUS ZN,49.248883,-123.023167,6510,234.80785895081817
1565,51553,Westbound E 22 Ave @ Boundary Rd,BUS ZN,49.250709,-123.024281,6511,84.25272683785666
1738,51724,Northbound Boundary Rd @ Vanness Ave,BUS ZN,49.235076,-123.023292,6526,61.221119317956564
1567,51555,Westbound E 22 Ave @ Rupert St,BUS ZN,49.250678,-123.034851,6122,155.23662775395093
12668,60400,Westbound E 41 Ave @ Fraser St,BUS ZN,49.233019,-123.091581,3668,153.7140805401052
12666,60403,Southbound Joyce St @ Kingsway,BUS ZN,49.233624,-123.036583,6076,156.717685486909
10809,50477,Northbound Cambie St @ W 20 Ave,BUS ZN,49.253243,-123.115102,2683,60.16053785331223
10804,50423,Southbound Cambie St @ W 35 Ave,BUS ZN,49.238762,-123.116678,2622,67.21365695713584
10805,50471,Northbound Cambie St @ W 33 Ave,BUS ZN,49.241409,-123.11818,2552,81.4569870144982
10806,50476,Northbound Cambie St @ W 22 Ave,BUS ZN,49.251472,-123.115164,2679,64.675726486859
10807,60681,Southbound Knight St @ E 19 Ave,BUS ZN,49.253194,-123.07613,4286,70.92487541526421
10802,50421,Southbound Cambie St @ W 31 Ave,BUS ZN,49.242949,-123.118428,2570,69.2192094762024
10803,50469,Northbound Cambie St @ W 37 Ave,BUS ZN,49.237495,-123.1158,2651,65.39330554380568
1849,51835,Eastbound SE Marine Dr @ Elliott St,BUS ZN,49.207019,-123.056143,5151,102.90247280086285
1516,51504,Eastbound W King Edward Ave @ Cypress St,BUS ZN,49.249462,-123.148494,1327,48.31715711370975
1843,51829,Southbound Muirfield Dr @ Hoylake Ave,BUS ZN,49.215481,-123.055616,5268,83.81033251419811
1842,51828,Southbound Muirfield Dr @ Ashburn St,BUS ZN,49.217307,-123.055499,5258,82.32422946606059
1841,51827,Southbound Elliott St @ E 56 Ave,BUS ZN,49.218817,-123.055039,5283,39.33838420723628
1847,51833,Eastbound SE Marine Dr @ Gladstone St,BUS ZN,49.208087,-123.061681,4897,102.64190744634203
1846,51832,Eastbound SE Marine Dr @ Victoria Dr,BUS ZN,49.209318,-123.065395,4698,130.34669086687975
1845,51831,Southbound Muirfield Dr @ Scarboro Ave,BUS ZN,49.212549,-123.05788,5114,24.306983075032736
1844,51830,Southbound Muirfield Dr @ Bobolink Ave,BUS ZN,49.214167,-123.056564,5172,40.32367917545552
2164,52144,Eastbound SE Marine Dr @ City Edge Place,BUS ZN,49.207927,-123.025837,6559,359.6223622120642
2166,52146,Eastbound Marine Dr @ Greenall Ave,BUS ZN,49.208273,-123.017485,6559,858.1809053862573
1909,51895,Westbound W 41 Ave @ Holland St,BUS ZN,49.234836,-123.19284,240,76.82667811389545
1907,51893,Dunbar Loop @ Bay 5,BUS ZN,49.234831,-123.185966,378,94.58658458661905
1902,51888,Eastbound W 41 Ave @ Crown St,BUS ZN,49.234685,-123.194154,213,67.34344220867628
12815,60574,Westbound W 4th Ave @ Yew St,BUS ZN,49.268267,-123.155606,1134,74.22361376670025
12813,60572,Eastbound W 4th Ave @ Yew St,BUS ZN,49.268084,-123.154618,1134,74.93368833787824
1279,51269,Northbound Macdonald St @ W 22 Ave,BUS ZN,49.253089,-123.167687,814,68.57953924339058
2042,52025,Westbound E 49 Ave @ St. Catherines St,BUS ZN,49.225497,-123.087115,3819,74.2024330141177
613,50607,Westbound Davie St @ Denman St,BUS ZN,49.287084,-123.141411,1577,66.48447637238381
610,50604,Westbound University Blvd @ Acadia Rd,BUS ZN,49.267024,-123.239311,3,2591.14739476327
1273,51263,Northbound Mackenzie St @ W 30 Ave,BUS ZN,49.245547,-123.17011,745,87.73529266487013
616,50610,Northbound Denman St @ Haro St,BUS ZN,49.290911,-123.136163,1812,56.04484213457038
1275,51265,Northbound Quesnel Dr @ W King Edward Ave,BUS ZN,49.249571,-123.1717,702,110.27623147275627
1276,51266,Northbound Macdonald St @ W King Edward Ave,BUS ZN,49.248517,-123.167771,809,97.55893436450641
1277,51267,Northbound Macdonald St @ Oliver Cres,BUS ZN,49.249455,-123.167732,810,75.51547953002483
1491,51479,Southbound Wesbrook Mall @ Agronomy Rd,BUS ZN,49.264,-123.243748,3,3448.8767141843946
1497,51485,Eastbound W 16 Ave @ Pacific Spirit Park,BUS ZN,49.258318,-123.221642,8,906.6146464589283
9124,58136,Southbound Granville St @ W King Edward Ave,BUS ZN,49.248838,-123.139224,1697,114.55105152551225
9128,58705,Westbound W Georgia St @ Burrard St,BUS ZN,49.284954,-123.121726,2424,133.32315729362895
9129,54445,Westbound W Georgia St @ Seymour St,BUS ZN,49.28214,-123.117372,2612,75.13060003578558
11698,61645,Southbound Elliott St @ E 54 Ave,BUS ZN,49.220551,-123.054963,5282,76.00654942148218
11695,61099,Eastbound E 29 Ave @ Cambie St,BUS ZN,49.245108,-123.114568,2665,142.85852646663795
12600,60358,UBC Exchange @ Unloading Only,BUS ZN,49.267674,-123.247621,1,3672.768136229698
1070,51061,Northbound Earles St @ Kingsway,BUS ZN,49.238002,-123.048391,5570,96.72836548858429
12603,60269,Northbound Burrard St @ Smithe St,BUS ZN,49.282359,-123.124019,2316,60.2614911533263
12348,60116,Eastbound Davie St @ Granville St,BUS ZN,49.276918,-123.125976,2260,58.73094072619151
9051,58499,Eastbound E Broadway @ Clark Dr,BUS ZN,49.262263,-123.076191,4310,95.40740337191198
9054,58502,Westbound W Broadway @ Willow St,BUS ZN,49.263437,-123.12286,2422,154.83465908910463
9056,54448,Westbound W Georgia St @ Broughton St,BUS ZN,49.289356,-123.128526,2163,85.17902961059492
774,50767,Northbound Granville St @ W 49 Ave,BUS ZN,49.227422,-123.139703,1665,103.38996870197025
777,50770,Northbound Granville St @ W 43 Ave,BUS ZN,49.232803,-123.139507,1669,76.75459645130277
776,50769,Northbound Granville St @ W 46 Ave,BUS ZN,49.229985,-123.139609,1667,66.48229305027542
771,50764,Northbound Granville St @ W 55 Ave,BUS ZN,49.221123,-123.139943,1655,74.96932710329773
770,50763,Northbound Granville St @ W 57 Ave,BUS ZN,49.219694,-123.14,1654,46.87654890031814
772,50765,Northbound Granville St @ W 53 Ave,BUS ZN,49.222949,-123.139886,1660,78.35749342478454
779,50772,Eastbound E Broadway @ Kingsway,BUS ZN,49.262719,-123.098055,3324,131.25344789057337
