id,type,street_count,vulnerability_score,longitude,latitude,transit_count,crime_count,stores_count,rtransit_count,schools_count,neighbors,crime_range,store_range,transit_range,rtransit_range,schools_range
84,Junction,4,0.0,-123.2060142,49.26466081,0,0,0,0,0,"[(85, 96.3882444, 3828), (83, 98.46313361, 4020), (117, 221.093357, 7440), (60, 221.1639516, 7542)]",5.7194327994381275,18.867504610590093,1.7697223447927228,0.0025021692530543867,0.15971004393490285
85,Junction,4,0.0,-123.2059835,49.26552761,0,0,0,0,0,"[(86, 94.77685495, 3622), (84, 96.3882444, 3828), (118, 220.9863919, 7439), (61, 221.1575702, 7541)]",4.344206441490132,10.519045497366015,1.4200918356833054,0.0025410802200265203,0.19986869193955636
86,Junction,3,0.0,-123.2059527,49.2663799,0,0,0,0,0,"[(87, 94.94065326, 3411), (85, 94.77685495, 3622), (62, 221.1087245, 7540)]",3.832673474447033,7.258822903586925,1.318590835552639,0.0025322784876210193,0.2707459186241167
87,Junction,4,0.0,-123.2059221,49.26723368,0,0,0,0,0,"[(88, 94.81263273, 3162), (86, 94.94065326, 3411), (119, 221.1265679, 7438), (63, 221.1175241, 7539)]",3.846139892881281,5.615412228732466,1.3761061639397392,0.002546325745610478,0.4584476712207098
88,Junction,3,0.8737752883483896,-123.2058899,49.26808627,0,2,0,0,1,"[(90, 96.87112616, 2954), (87, 94.81263273, 3162), (64, 221.1608011, 7538)]",5.154849394996065,4.6202000039200835,1.613808488416826,0.002529284932299429,1.1528356721180453
89,Junction,2,0.0,-123.2057505,49.23694286,2,0,0,0,0,"[(102, 118.6445513, 7515)]",0.007684280173110739,0.0,2.0,0.0,0.0
90,Junction,4,0.0,-123.2058576,49.26895739,2,0,0,0,0,"[(91, 130.8532438, 2488), (88, 96.87112616, 2954), (120, 233.4468433, 7437), (75, 133.1115156, 7536)]",3.5554024716858508,4.065288048222138,3.1747603304616594,0.0025628100497263953,0.41559801148445813
91,Junction,4,0.0,-123.2058153,49.27013411,0,0,0,0,0,"[(92, 128.5780146, 2288), (90, 130.8532438, 2488), (98, 51.45968411, 7436)]",3.034877458434217,3.4249285141842707,1.4322251431293274,0.00250764122797809,0.21460204792475981
92,Junction,4,0.0,-123.2057733,49.27129037,0,0,0,0,0,"[(93, 87.39198979, 2079), (91, 128.5780146, 2288), (125, 221.192211, 7433), (67, 221.1287655, 7534)]",2.819399682887217,2.9675260925145333,1.1768509212690652,0.0024313516307073106,0.14275058942914512
93,Junction,3,0.0,-123.2057451,49.27207625,0,0,0,0,0,"[(94, 92.50713895, 1858), (92, 87.39198979, 2079), (68, 221.2055051, 7533)]",2.7719145388185007,2.7289550016476114,1.2054352829652506,0.0023815204864436465,0.11627993328201625
94,Junction,3,0.237592554788293,-123.2057145,49.27290813,0,1,0,0,0,"[(93, 92.50713895, 1858), (126, 266.2740787, 7394), (95, 81.6970019, 7396)]",3.421985051842846,2.5901121773732103,1.5675788808711504,0.002393308456959943,0.10505788836728631
95,Junction,3,0.0,-123.2056882,49.27364281,2,0,0,0,0,"[(96, 139.4969109, 7395), (94, 81.6970019, 7396), (70, 221.1721729, 7460)]",2.630275443264456,2.4292428453601995,2.881917864663306,0.0023477464197247683,0.09122338443890313
96,Junction,3,0.0,-123.2056421,49.27489724,0,0,0,0,0,"[(95, 139.4969109, 7395), (71, 228.6455736, 7503)]",2.2669366371143522,2.2157029298741966,1.1562310207807978,0.0022729783720592507,0.0745439604739819
97,Dead end,1,0.0,-123.2056223,49.27545431,0,0,0,0,0,[],0.0,0.0,0.0,0.0,0.0
98,Junction,3,0.0,-123.2051112,49.2701446,0,0,0,0,0,"[(100, 93.04097376, 7385), (106, 82.28375537, 7435), (91, 51.45968411, 7436)]",2.992563170619344,3.344863977756885,1.297301238854593,0.002537985143395599,0.20447841995838997
99,Junction,2,0.0,-123.2049546,49.2493104,0,0,0,0,0,"[(109, 167.0428861, 7432)]",1.816340406038349,1.5463991294972859,0.4124162791316507,0.0020566341821908842,0.05952254546505575
100,Psudo,2,0.0,-123.2050219,49.26932248,0,0,0,0,0,"[(121, 173.1528615, 7384), (98, 93.04097376, 7385)]",2.926698394396807,3.2780660860443653,1.2390549091615954,0.00259421436546339,0.2175275811200342
101,Junction,3,0.0,-123.2044227,49.23627069,0,0,0,0,0,"[(104, 81.75973434, 150), (102, 46.61350157, 151), (104, 228.5554581, 152)]",0.00842137860380385,0.0,0.28424500455649,0.0,0.0
102,Junction,3,0.0,-123.2041796,49.23665858,0,0,0,0,0,"[(101, 46.61350157, 151), (129, 169.4773638, 7410), (89, 118.6445513, 7515)]",0.008956491941506838,0.0,0.4183624306806751,0.0,0.0
103,Psudo,2,0.0,-123.2041207,49.22969288,0,0,0,0,0,"[(153, 513.6656102, 7164), (105, 62.35042431, 7420)]",0.03477543928517081,0.0,0.004555654794574634,0.0,0.0
104,Psudo,2,0.0,-123.2041005,49.23568986,0,0,0,0,0,"[(101, 81.75973434, 150), (101, 228.5554581, 152)]",0.007592207712425711,0.0,0.1660835133486454,0.0,0.0
105,Junction,3,0.0,-123.2039559,49.23024315,0,0,0,0,0,"[(112, 83.99678577, 7391), (103, 62.35042431, 7420)]",0.03465407376669656,0.0,0.004839387812761804,0.0,0.0
106,Junction,3,0.0,-123.2039804,49.2701267,0,0,0,0,0,"[(123, 125.9153585, 7379), (124, 87.66875709, 7434), (98, 82.28375537, 7435)]",3.033734599978173,3.267599374296007,1.2366308374089532,0.0025876560740207164,0.21060287069737885
107,Dead end,1,0.0,-123.2037718,49.23084108,0,0,0,0,0,[],0.0,0.0,0.0,0.0,0.0
108,Junction,3,0.0,-123.2031856,49.25819533,1,0,0,0,0,"[(110, 110.6510043, 5339), (137, 220.1414522, 7334), (77, 222.4326257, 7431)]",2.6890409300766467,3.2461339028518856,2.101954228597305,0.0024333770442598953,0.28445180871824294
109,Junction,3,0.0,-123.2031318,49.24839728,0,0,0,0,0,"[(130, 130.3504474, 7284), (133, 175.8398994, 7335), (99, 167.0428861, 7432)]",2.1374312282473737,1.665534137459592,0.44825444359692523,0.002133467983431951,0.07163400719966226
110,Junction,4,0.0,-123.2031655,49.25919008,0,0,0,0,0,"[(111, 100.5346041, 5160), (108, 110.6510043, 5339), (138, 221.2681081, 7333), (78, 221.3311389, 7430)]",2.892399336772087,3.6197917443104637,1.2596807522989615,0.0024508581414157834,0.20732810152620001
111,Junction,4,0.0,-123.2031335,49.26009417,0,0,0,0,0,"[(113, 100.5323475, 4746), (110, 100.5346041, 5160), (139, 221.383611, 7332), (79, 221.26609, 7429)]",3.1743683842363124,4.140935724609877,1.1445409268094044,0.0024800855008457953,0.1839602110565227
112,Junction,3,0.0,-123.2029829,49.22983709,0,0,0,0,0,"[(152, 354.5663393, 7160), (135, 244.6254516, 7308), (105, 83.99678577, 7391)]",0.042856928527120114,0.0,0.005265523914894448,0.0,0.0
113,Junction,4,0.0,-123.2031022,49.26099824,0,0,0,0,0,"[(114, 100.5303732, 4519), (111, 100.5323475, 4746), (140, 221.3092514, 7331), (80, 221.3172342, 7428)]",3.657081096449935,4.959661883146796,1.1680908680507196,0.002516859228107116,0.16441759142495022
114,Junction,4,0.3116610814491425,-123.2030709,49.2619023,0,1,0,0,0,"[(115, 100.4266664, 4303), (113, 100.5303732, 4519), (141, 221.3716371, 7330), (81, 221.2697755, 7427)]",4.895470571227021,6.396268733250267,1.3079114676684171,0.002554669244514099,0.15836483627089507
115,Junction,4,0.3887839180742268,-123.2030388,49.26280541,0,1,0,0,0,"[(116, 102.5660858, 4116), (114, 100.4266664, 4303), (143, 221.2070926, 7329), (82, 221.1884005, 7426)]",5.539646145516144,9.514374774719098,1.6890009461333353,0.002584535286475607,0.163333105648565
116,Junction,4,0.7219759974916198,-123.2030068,49.26372777,2,2,13,0,0,"[(117, 98.50156074, 3920), (115, 102.5660858, 4116), (144, 221.2525133, 7328), (83, 221.1512959, 7425)]",6.53502949238808,22.062709205893448,3.4468044737819983,0.0026179365254947896,0.18193292304357572
117,Junction,4,0.0,-123.2029761,49.26461358,0,0,0,0,0,"[(118, 96.38564789, 3719), (116, 98.50156074, 3920), (134, 129.0310702, 7339), (84, 221.093357, 7440)]",4.7110016063037,9.818468588453227,1.8146911867713236,0.002640580031170582,0.21252671429521316
118,Junction,4,0.0,-123.2029469,49.26548038,0,0,0,0,0,"[(119, 189.8232781, 3250), (117, 96.38564789, 3719), (132, 116.7494246, 7338), (85, 220.9863919, 7439)]",4.1130508299542425,6.805958087016477,1.4609386802705617,0.002683071296333365,0.2832749861963263
119,Junction,3,0.0,-123.2028834,49.26718737,0,0,0,0,1,"[(120, 119.1915821, 3066), (118, 189.8232781, 3250), (87, 221.1265679, 7438)]",3.460586844069369,4.5707005190005345,1.3841574824973486,0.0026893437055419893,1.2162472909593711
120,Junction,4,0.0,-123.202842,49.26825917,0,0,0,0,0,"[(121, 59.37107742, 2851), (119, 119.1915821, 3066), (149, 261.818175, 7336), (90, 233.4468433, 7437)]",3.3791468807488605,3.9826876239177755,1.683836712836682,0.002716205161439602,0.4793861677209266
121,Junction,3,0.0,-123.202824,49.2687931,0,0,0,0,0,"[(122, 12.69076044, 2850), (120, 59.37107742, 2851), (100, 173.1528615, 7384)]",3.3922344237741173,3.7445329121777093,1.8533933096338389,0.0027088492906549824,0.3880698827701602
122,Junction,3,0.0,-123.2028202,49.26890723,0,0,0,0,0,"[(123, 66.27128342, 2391), (121, 12.69076044, 2850), (131, 101.3701876, 7301)]",3.426812253484598,3.7107155450747613,1.936062635961504,0.002714889359400394,0.38615661592033285
123,Junction,3,0.7471720943315961,-123.2027981,49.26950316,0,1,0,0,0,"[(124, 67.17531609, 2390), (122, 66.27128342, 2391), (106, 125.9153585, 7379)]",3.9167430147843505,3.4410869672566387,1.4732952602452447,0.0026699458198270114,0.2845360787901559
124,Junction,3,0.0,-123.2027757,49.27010724,0,0,0,0,0,"[(125, 126.1338327, 2198), (123, 67.17531609, 2390), (106, 87.66875709, 7434)]",3.173455807625011,3.2127832819996986,1.2573154390707404,0.0026255503798415553,0.22997977727194774
125,Junction,2,0.0,-123.2027336,49.2712415,0,0,0,0,0,"[(124, 126.1338327, 2198), (92, 221.192211, 7433)]",2.7437927633962045,2.8614672912709236,1.003945323567155,0.00254520862079235,0.1586095368297464
126,Junction,3,0.0,-123.2027214,49.27156894,2,0,0,0,0,"[(131, 335.2877079, 2163), (94, 266.2740787, 7394)]",2.569935666465489,2.654429177694147,2.956830614171889,0.002550810599291868,0.13584584303561564
127,Dead end,1,0.0,-123.2025581,49.27596504,0,0,0,0,0,[],0.0,0.0,0.0,0.0,0.0
128,Dead end,1,0.0,-123.2022948,49.23565297,0,0,0,0,0,[],0.0,0.0,0.0,0.0,0.0
129,Junction,3,0.0,-123.2020121,49.23610261,0,0,0,0,0,"[(142, 170.1434926, 7317), (102, 169.4773638, 7410)]",0.011404104797763735,0.0,0.1327680768037367,0.0,0.0
130,Junction,3,0.4129496711338881,-123.2016582,49.24897086,0,1,0,0,0,"[(133, 202.416524, 7260), (109, 130.3504474, 7284)]",2.9071314443386154,1.6452390733589797,0.4421459375114424,0.0021209502702527108,0.06932367863757603
131,Junction,3,0.0,-123.2014272,49.2688837,3,0,0,0,0,"[(126, 335.2877079, 2163), (149, 143.7273621, 2461), (122, 101.3701876, 7301)]",3.157880496847133,3.5590789629503408,4.317035895047933,0.0027742643324637035,0.48665577707220947
132,Junction,3,0.3277227574378037,-123.2013426,49.26545624,0,1,0,0,0,"[(134, 98.07257625, 3717), (147, 115.8333871, 7337), (118, 116.7494246, 7338)]",5.022025564636855,5.323286265022442,1.358990578410616,0.0027432852198696228,0.22627767677771488
133,Junction,3,0.2627125872502283,-123.2012139,49.24743532,0,1,0,0,0,"[(183, 366.2014691, 7250), (130, 202.416524, 7260), (109, 175.8398994, 7335)]",3.074942496734799,1.8156283163363278,0.49336876933649215,0.0022192410143509044,0.09327989331572108
134,Junction,3,0.5341302945552173,-123.2012031,49.26458632,0,2,0,0,0,"[(132, 98.07257625, 3717), (144, 136.747195, 3918), (117, 129.0310702, 7339)]",5.973289102987021,6.2547919126157225,1.6406626800085529,0.0027008608054696344,0.19246981211966313
135,Junction,3,0.0,-123.2001506,49.22865336,0,0,0,0,0,"[(154, 136.6278917, 7208), (112, 244.6254516, 7308)]",0.10469382111833153,0.0,0.006885575585305178,0.0,0.0
136,Psudo,2,0.0,-123.2001655,49.23503577,0,0,0,0,0,"[(142, 48.72707533, 163)]",0.01383389426073848,0.0,0.0542829410893386,0.0,0.0
137,Junction,3,0.0,-123.200161,49.25814911,0,0,0,0,2,"[(138, 110.542433, 5333), (162, 221.2809923, 7249), (108, 220.1414522, 7334)]",2.8156377989331536,3.0703122697920784,1.2398092541597705,0.002558101164665766,2.1068536565373313
138,Junction,4,0.0,-123.2001254,49.25914319,0,0,0,0,0,"[(139, 100.5896717, 5157), (137, 110.542433, 5333), (164, 221.1969389, 7248), (110, 221.2681081, 7333)]",3.0171629469877432,3.2585669093597964,1.1059498043698173,0.0025770734699278462,0.5750099107428585
139,Junction,4,0.0,-123.2000918,49.26004774,0,0,0,0,0,"[(140, 100.4724741, 4743), (138, 100.5896717, 5157), (165, 221.1001141, 7247), (111, 221.383611, 7332)]",3.2240414228736793,3.5142271084844934,1.0883313156033676,0.0026085449729902122,0.355413863270368
140,Junction,4,0.0,-123.2000614,49.26095129,0,0,0,0,0,"[(141, 100.5930049, 4516), (139, 100.4724741, 4743), (166, 221.1769081, 7246), (113, 221.3092514, 7331)]",3.645497981178176,3.870906452962709,1.1418374136339566,0.0026482995158076104,0.2553491981020355
141,Junction,4,0.598956006466161,-123.2000291,49.2618559,0,1,0,0,0,"[(143, 100.4805548, 4299), (140, 100.5930049, 4516), (167, 221.0989041, 7245), (114, 221.3716371, 7330)]",4.7622281793584715,4.383342250645764,1.2917826399248065,0.0026891266927678652,0.2126799920457727
142,Junction,4,0.0,-123.1999121,49.23544143,0,0,0,0,0,"[(136, 48.72707533, 163), (156, 164.8336264, 7224), (129, 170.1434926, 7317)]",0.015033109654178645,0.0,0.06417244101400113,0.0,0.0
143,Junction,4,0.5870367819374844,-123.1999993,49.26275953,0,1,0,0,0,"[(144, 102.6362893, 4112), (141, 100.4805548, 4299), (171, 221.321569, 7244), (115, 221.2070926, 7329)]",5.089239995309584,5.154355250419095,1.6716578849232338,0.0027214387249492526,0.19821506336156908
144,Junction,4,0.0,-123.1999666,49.26368251,2,0,0,0,0,"[(134, 136.747195, 3918), (143, 102.6362893, 4112), (176, 221.4011775, 7243), (116, 221.2525133, 7328)]",4.609636677790343,6.495229585372492,3.4223959603053364,0.00275774233236873,0.20555077424301546
145,Dead end,1,0.0,-123.1997605,49.22905358,0,0,0,0,0,[],0.0,0.0,0.0,0.0,0.0
146,Dead end,1,0.0,-123.1997495,49.23570141,0,0,0,0,0,[],0.0,0.0,0.0,0.0,0.0
147,Junction,3,0.0,-123.1997508,49.26543325,0,0,0,0,0,"[(198, 303.0637161, 7056), (180, 270.8969942, 7179), (132, 115.8333871, 7337)]",3.916045757805931,4.687337784121469,1.2258511896547857,0.00282539945994882,0.21585860247586253
148,Dead end,1,0.0,-123.1993871,49.24910602,0,0,0,0,0,[],0.0,0.0,0.0,0.0,0.0
149,Junction,3,0.0,-123.1994522,49.26885026,2,0,0,0,2,"[(131, 143.7273621, 2461), (287, 641.0509206, 6744), (120, 261.818175, 7336)]",3.1683595700214155,3.6417755944035712,3.410187180213443,0.002879433192197418,2.121311647017289
150,Dead end,1,0.0,-123.1987155,49.23402645,0,0,0,0,0,[],0.0,0.0,0.0,0.0,0.0
151,Dead end,1,0.0,-123.1986729,49.25010432,0,0,0,0,0,[],0.0,0.0,0.0,0.0,0.0
152,Psudo,2,0.0,-123.1984723,49.22968969,0,0,0,0,0,"[(112, 354.5663393, 7160), (154, 152.7087439, 7255)]",0.09733471331516015,0.0,0.006757454275370728,0.0,0.0
153,Junction,3,0.0,-123.1983888,49.227188,0,0,0,0,0,"[(103, 513.6656102, 7164), (157, 110.7505339, 7235), (154, 128.2200339, 7236)]",0.31007430751604603,0.0,0.00695401933454485,0.0,0.0
154,Junction,4,0.0,-123.1983763,49.22834134,0,0,0,0,0,"[(160, 93.24637709, 7207), (135, 136.6278917, 7208), (153, 128.2200339, 7236), (152, 152.7087439, 7255)]",0.22422206582750526,0.0,0.008138082329768755,0.0,0.0
155,Junction,3,0.0,-123.1982732,49.23390745,0,0,0,0,0,"[(163, 175.7177373, 7223), (156, 71.69069372, 7225)]",0.023864404243369636,0.0,0.03166106393134825,0.0,0.0
156,Junction,3,0.0,-123.1982572,49.23454931,0,0,0,0,0,"[(142, 164.8336264, 7224), (155, 71.69069372, 7225)]",0.02050285580355412,0.0,0.03825026363668988,0.0,0.0
157,Junction,2,0.4342313267918116,-123.1974255,49.2264886,0,1,0,0,0,"[(153, 110.7505339, 7235), (159, 132.3896985, 9433)]",1.1851681361070765,0.0,0.0070563294318816755,0.0,0.0
158,Dead end,1,0.0,-123.1973458,49.234393,0,0,0,0,0,[],0.0,0.0,0.0,0.0,0.0
159,Psudo,2,0.4898902730042049,-123.197103,49.22764525,0,1,0,0,0,"[(160, 76.73744018, 9355), (157, 132.3896985, 9433)]",1.1851681361070765,0.0,0.008312230914339804,0.0,0.0
160,Junction,3,0.0,-123.1970957,49.2283355,0,0,0,0,0,"[(154, 93.24637709, 7207), (161, 190.5683282, 9309), (159, 76.73744018, 9355)]",0.4247889128974005,0.0,0.009199980362671972,0.0,0.0
161,Psudo,2,0.0,-123.1970767,49.23004966,0,0,0,0,0,"[(163, 313.3453418, 9242), (160, 190.5683282, 9309)]",0.11417032153206244,0.0,0.01213387525524778,0.0,0.0
162,Junction,3,0.0,-123.1971207,49.25810357,2,0,0,0,0,"[(164, 110.5043554, 5320), (195, 41.77647827, 7119), (137, 221.2809923, 7249)]",3.191965155547841,3.1786676340646656,3.0460757290218257,0.0027008131642400983,0.34369552508425005
163,Psudo,2,0.0,-123.196995,49.23285361,0,0,0,0,0,"[(155, 175.7177373, 7223), (161, 313.3453418, 9242)]",0.03671272584066532,0.0,0.021234020633042253,0.0,0.0
164,Junction,4,0.7856781408072188,-123.1970862,49.25909732,0,1,0,0,0,"[(165, 100.4280736, 5147), (162, 110.5043554, 5320), (203, 221.4018885, 7117), (138, 221.1969389, 7248)]",4.11630566554657,3.2762908193316513,1.46239108691256,0.00272138506646417,0.30346006842692624
165,Junction,4,0.0,-123.1970539,49.26000044,0,0,0,0,0,"[(166, 100.4773888, 4729), (164, 100.4280736, 5147), (204, 221.3368031, 7116), (139, 221.1001141, 7247)]",3.6672268508999437,3.4286574232976035,1.2426650669707573,0.0027554711150900146,0.35516557645627705
166,Junction,4,0.3927110283578048,-123.1970224,49.26090402,0,1,0,0,0,"[(167, 100.6340138, 4506), (165, 100.4773888, 4729), (205, 221.3224204, 7115), (140, 221.1769081, 7246)]",4.536300868760051,3.640853773487013,1.2297649002135345,0.0027988409704991783,0.26535870536446376
167,Junction,4,0.0,-123.1969912,49.26180901,0,0,0,0,0,"[(171, 100.6512607, 4290), (166, 100.6340138, 4506), (206, 221.3717631, 7114), (141, 221.0989041, 7245)]",4.186851456990853,3.927392121247488,1.3500808089193987,0.002843303223380238,0.23377834765862823
168,Junction,3,0.0,-123.1968719,49.23646595,0,0,0,0,0,"[(211, 228.7875885, 7139), (170, 129.0635534, 8465), (169, 92.02044964, 8561)]",2.454293317825367,1.8810574867076757,1.013777750294228,0.0022373328797231436,0.13744826540537233
169,Junction,3,0.4849913702741628,-123.1968529,49.2356383,1,1,0,0,0,"[(214, 229.6807203, 7140), (168, 92.02044964, 8561), (173, 91.3236485, 8606)]",3.0958985313895804,1.885609563174919,1.828227519034319,0.0022302526477901824,0.10203350944624467
170,Junction,3,0.0,-123.1968599,49.23762688,0,0,0,0,0,"[(212, 228.1743395, 7138), (172, 109.5556299, 8401), (168, 129.0635534, 8465)]",2.4147299872731924,1.8439522356158828,0.7734824978671362,0.0022476023186879085,0.2809286409456386
171,Junction,4,0.3411660615140424,-123.1969582,49.26271413,0,1,0,0,0,"[(176, 102.68844, 4104), (167, 100.6512607, 4290), (207, 221.2278039, 7113), (143, 221.321569, 7244)]",5.225752272607232,4.306551298464717,1.7090060674505705,0.0028789010095720833,0.24220709447526392
172,Junction,3,0.6622820409839835,-123.19685,49.23861234,0,1,0,0,1,"[(215, 229.4256584, 7137), (174, 105.6078071, 8339), (170, 109.5556299, 8401)]",3.18592640600125,1.8368562542298583,0.6985086418570531,0.0022613607418189336,1.056534292296661
173,Junction,2,0.0,-123.1968306,49.23481696,0,0,0,0,0,"[(184, 11.34101745, 7107), (169, 91.3236485, 8606)]",2.351789705102214,1.9330347128666754,1.2572038652592383,0.0022296037808802027,0.08310731850219452
174,Junction,3,0.0,-123.1968432,49.23956229,0,0,0,0,0,"[(216, 229.2559881, 7136), (175, 106.6170196, 8279), (172, 105.6078071, 8339)]",2.4876013802111494,1.840755222903388,0.6589451333920615,0.0022729170614410117,0.2968480329472646
175,Junction,3,0.0,-123.196836,49.24052132,0,0,0,0,0,"[(217, 229.1428791, 7135), (177, 105.4329923, 8209), (174, 106.6170196, 8279)]",2.3773122536776135,1.8561313824216772,0.6352977307688558,0.002281037497802782,0.1680221892359581
176,Junction,4,1.1789525000163703,-123.1969243,49.26363756,2,2,0,0,0,"[(180, 108.81394, 3909), (171, 102.68844, 4104), (209, 221.1189234, 7112), (144, 221.4011775, 7243)]",6.067730751258695,4.856126808659833,3.4444828408396253,0.002918891507524093,0.318410483814586
177,Junction,3,0.0,-123.1968257,49.24146969,0,0,0,0,0,"[(218, 229.4084939, 7134), (178, 105.4300022, 7926), (175, 105.4329923, 8209)]",2.3277441334708024,1.8830522187490575,0.6211020408294915,0.0022904318522530684,0.12975218136082914
178,Junction,3,0.0,-123.1968153,49.24241803,0,0,0,0,0,"[(219, 229.7359401, 7133), (179, 105.5542032, 7838), (177, 105.4300022, 7926)]",2.366120110337476,1.928176120962522,0.6139488345920093,0.0023142835550895515,0.11923183955451643
179,Junction,3,0.0,-123.1968078,49.2433675,0,0,0,0,0,"[(220, 229.9015183, 7132), (181, 105.4970485, 7785), (178, 105.5542032, 7838)]",2.337889572649848,1.9843894479216124,0.6086133029224272,0.0023294024944191024,0.12358727151553389
180,Junction,3,0.0,-123.1968897,49.2646161,0,0,0,0,0,"[(176, 108.81394, 3909), (196, 29.66353452, 7070), (147, 270.8969942, 7179)]",4.395452726886732,4.517301698726241,1.7006705484668725,0.0029583781236395923,0.7320179060090555
181,Junction,3,0.0,-123.1968006,49.24431646,0,0,0,0,0,"[(221, 229.9848624, 7131), (182, 105.5039436, 7683), (179, 105.4970485, 7785)]",2.382820780780416,2.0655847724168366,0.614330674977809,0.0023591545653292956,0.1439409169362496
182,Junction,3,0.0,-123.1967935,49.24526548,0,0,0,0,0,"[(222, 230.1448926, 7130), (183, 107.7071275, 7579), (181, 105.5039436, 7683)]",2.454987538193887,2.16174073313558,0.6164709332155992,0.0023774272807676137,0.1937105317871465
183,Junction,4,0.0,-123.1967822,49.24623429,0,0,0,0,0,"[(223, 230.1686765, 7129), (133, 366.2014691, 7250), (185, 103.5633021, 7466), (182, 107.7071275, 7579)]",2.5473977142427535,2.2661545387380935,0.6259305992761871,0.002415922138539209,0.34267495230557166
184,Junction,3,0.0,-123.1966957,49.23476591,0,0,0,0,0,"[(210, 245.4712904, 7106), (173, 11.34101745, 7107), (213, 217.5991035, 7141)]",2.337328114398182,1.9489249676900158,1.2578029028766013,0.002235644968332158,0.08159355411050943
185,Junction,3,0.0,-123.1967394,49.24716545,0,0,0,0,1,"[(225, 228.2671069, 7128), (186, 105.4138652, 7465), (183, 103.5633021, 7466)]",2.5077275273050708,2.292186345850761,0.6252961402032389,0.0023971385517662413,1.1205686007086741
186,Junction,3,0.0,-123.1966964,49.24811325,0,0,0,0,0,"[(224, 224.4033189, 7127), (187, 220.8883393, 7259), (185, 105.4138652, 7465)]",2.489955031168748,2.399772350214859,0.6420860164649292,0.0024264081211708925,0.4006985952999673
187,Junction,3,0.0,-123.1966106,49.25009939,0,0,0,0,0,"[(188, 211.1017691, 6730), (226, 219.5571772, 7143), (186, 220.8883393, 7259)]",2.5007575595447813,2.428055613200088,0.6862757628398374,0.002508867562144831,0.16622512950911456
188,Junction,3,0.0,-123.1965951,49.25199826,0,0,0,0,0,"[(189, 100.6662907, 6621), (187, 211.1017691, 6730), (228, 219.2438572, 7126)]",2.527716435977107,2.4763310707655877,0.7158357269798091,0.002529576948917065,0.1303715962859506
189,Junction,3,0.0,-123.1965875,49.25290376,0,0,0,0,0,"[(190, 100.5977111, 6536), (188, 100.6662907, 6621), (229, 219.3438195, 7125)]",2.5847047829961185,2.5512195032485785,0.751227370361587,0.002572790615507532,0.12791223550464165
190,Junction,3,0.0,-123.196581,49.25380865,0,0,0,0,0,"[(191, 100.4541863, 6353), (189, 100.5977111, 6536), (230, 219.5019518, 7124)]",2.6577941174030157,2.6328593989691464,0.7904622161877016,0.0025817183856907365,0.13122022186615093
191,Junction,3,0.0,-123.1965736,49.25471224,0,0,0,0,0,"[(192, 100.5041883, 6121), (190, 100.4541863, 6353), (231, 219.6014089, 7123)]",2.6782535296474843,2.7501280496436866,0.8452736214933977,0.0026085949606970637,0.14100752208048478
192,Junction,3,0.0,-123.196566,49.25561628,0,0,0,0,0,"[(193, 100.4417019, 5949), (191, 100.5041883, 6121), (232, 219.664918, 7122)]",2.7197264839347297,2.8787960937745085,0.9272011235531258,0.002616122561646098,0.1585851241435012
193,Junction,3,0.0,-123.1965595,49.25651976,0,0,0,0,0,"[(194, 111.3947098, 5764), (192, 100.4417019, 5949), (233, 219.6223155, 7121)]",2.819496060060756,3.0377396066789024,1.0775585992296106,0.0026469282075249124,0.18938620477312404
194,Junction,3,0.0,-123.196551,49.25752177,0,0,0,0,0,"[(195, 63.76776914, 5522), (193, 111.3947098, 5764), (234, 219.5471656, 7120)]",2.987785172862388,3.160423551857907,1.4532494009086678,0.0026816172089695342,0.25158079125874055
195,Junction,3,0.0,-123.1965467,49.25809536,0,0,0,0,0,"[(194, 63.76776914, 5522), (202, 179.6020013, 7118), (162, 41.77647827, 7119)]",3.1424593796569584,3.2187818915096065,2.0669730066360716,0.002724548532317936,0.3138276589167351
196,Junction,3,0.2064075371174136,-123.1964884,49.26466316,0,0,0,0,1,"[(199, 84.89125581, 3674), (197, 60.97387472, 7069), (180, 29.66353452, 7070)]",4.355359125555635,4.4947419263690485,1.609747766099337,0.0029815916085555497,1.1372773008764459
197,Junction,3,0.0,-123.1957631,49.26493245,0,0,0,0,0,"[(199, 53.65829117, 3675), (198, 50.84703168, 7068), (196, 60.97387472, 7069)]",4.508514034663275,4.473834952101999,1.4985297471416397,0.0030244435383841362,0.5220224441840146
198,Junction,3,0.0,-123.1955862,49.26537299,0,1,0,0,0,"[(147, 303.0637161, 7056), (197, 50.84703168, 7068), (236, 157.8188675, 7142)]",5.14928613817521,4.4850609119865394,1.3941071998729406,0.003059106809827788,0.35698354054059833
199,Junction,3,0.0,-123.1953348,49.26455784,0,0,0,0,0,"[(209, 168.4601787, 3673), (196, 84.89125581, 3674), (197, 53.65829117, 3675)]",4.168484702144394,4.326000063204063,1.5532222980666592,0.003002878337922473,0.43242931907605336
200,Junction,2,0.5870367819374844,-123.1947012,49.2298473,0,1,0,0,0,"[(263, 326.5426423, 6743), (201, 101.2730409, 9217)]",2.800919255353972,1.570570873998323,0.6166500011870327,0.002109230556148731,0.04456328383806994
201,Psudo,2,0.0,-123.1940583,49.23065514,0,0,0,0,0,"[(208, 139.2148944, 9076), (200, 101.2730409, 9217)]",2.1035779383181925,1.651649052285323,0.6858283799883569,0.002131812501530463,0.04715107215639159
