stop_code,stop_id,stop_name,zone_id,latitude,longitude,junction_id,junction_dst
51250,1260,Southbound Victoria Dr @ E 53 Ave,BUS ZN,49.221481,-123.065964,4722,26.20430085978726
50654,661,Northbound Victoria Dr @ E 38 Ave,BUS ZN,49.236203,-123.065307,4777,32.10007651727059
52060,2077,Westbound Lameys Mill Rd @ 1300 Block,BUS ZN,49.267336,-123.134423,1857,66.71150317371664
52059,2076,Westbound Lameys Mill Rd @ Alder Crossing,BUS ZN,49.266831,-123.132521,1996,37.774678815558715
51015,1024,Northbound West Blvd @ W 54 Ave,BUS ZN,49.221951,-123.151884,1237,34.85352527429037
51231,1240,Northbound Commercial Diversion @ Venables St,BUS ZN,49.277014,-123.069433,4585,41.37581795980049
51523,1535,Eastbound E King Edward Ave @ Glen Dr,BUS ZN,49.248473,-123.081441,4002,31.932365992669073
51233,1242,Northbound Commercial Dr @ E Pender St,BUS ZN,49.280571,-123.070272,4524,33.47927464268538
51235,1245,Southbound Commercial Dr @ Frances St,BUS ZN,49.279104,-123.070545,4523,31.278367297609925
51237,1247,Southbound Commercial Dr @ Parker St,BUS ZN,49.275512,-123.06961,4584,27.32044404108893
51236,1246,Southbound Commercial Diversion @ Adanac St,BUS ZN,49.277328,-123.069881,4544,28.72750119835841
51239,1249,Southbound Commercial Dr @ Kitchener St,BUS ZN,49.271878,-123.069692,4579,29.635270693849247
51238,1248,Southbound Commercial Dr @ William St,BUS ZN,49.273685,-123.069647,4582,29.096181762727852
51018,1027,Northbound West Blvd @ W 49 Ave,BUS ZN,49.227498,-123.155196,1124,38.635277537765454
51527,1539,Northbound Nanaimo St @ Brock St,BUS ZN,49.244157,-123.056503,5159,21.52028373741248
51526,1538,Northbound Nanaimo St @ Kingsway,BUS ZN,49.242099,-123.057651,5094,41.40354816368436
50024,10424,Westbound Davie St @ Richards St,BUS ZN,49.276179,-123.124555,2330,41.66608825126469
58144,11532,Northbound Granville St @ Smithe St,BUS ZN,49.280784,-123.120537,2441,82.48004879822689
52032,11537,Westbound W 49 Ave @ Manitoba St,BUS ZN,49.225913,-123.109025,2908,46.79685791499853
61519,11535,Northbound Seymour St @ Dunsmuir St,BUS ZN,49.282782,-123.115596,2678,25.72231633113592
59558,11534,Westbound Dunsmuir St @ Cambie St,BUS ZN,49.280837,-123.112004,2782,45.377097435940314
50236,238,Southbound Main St @ E 5th Ave,BUS ZN,49.265849,-123.100989,3236,40.30769975690295
59390,10064,Westbound Pacific St @ Jervis St,BUS ZN,49.280964,-123.138406,1736,38.033619682267165
58099,12375,Burrard Station @ Bay 5,BUS ZN,49.285975,-123.118965,2529,56.16150580384768
58529,9063,Eastbound W Pender St @ Abbott St,BUS ZN,49.280892,-123.106976,2930,46.70327922493082
50697,704,Southbound Victoria Dr @ Kingsway,BUS ZN,49.244809,-123.0653,4798,40.648690153396984
50698,705,Southbound Victoria Dr @ E 31 Ave,BUS ZN,49.24251,-123.065373,4794,34.227785252419494
50693,700,Southbound Slocan St @ Norquay St,BUS ZN,49.242186,-123.052022,5456,38.87169371979803
50694,701,Westbound Kingsway @ Slocan St,BUS ZN,49.240309,-123.054367,5331,13.305894334020302
50695,702,Westbound Kingsway @ Nanaimo St,BUS ZN,49.242199,-123.0585,5094,45.2650873998182
61759,11881,Northbound Burrard St @ Comox St,BUS ZN,49.280758,-123.126431,2215,53.90171720643207
51965,1982,Eastbound W 49 Ave @ Heather St,BUS ZN,49.226275,-123.123158,2363,31.917762400354377
51963,1980,Eastbound W 49 Ave @ Oak St,BUS ZN,49.22645,-123.12776,2152,40.69322155925028
51590,1602,Westbound W King Edward Ave @ Blenheim St,BUS ZN,49.250183,-123.179077,546,40.76038721175152
60336,12572,Eastbound E Cordova St @ Heatley Ave,BUS ZN,49.28202,-123.089076,3708,30.0096531012874
60335,12570,Eastbound E King Edward Ave @ Ontario St,BUS ZN,49.248771,-123.104633,3025,25.90129109927198
60359,12619,Northbound Macdonald St @ W 13 Ave,BUS ZN,49.260225,-123.168239,785,27.032009699210626
60375,12616,Westbound Great Northern Way @ Carolina Street,BUS ZN,49.266868,-123.091178,3656,22.7364263624897
51330,1341,Northbound Knight St @ E 53 Ave,BUS ZN,49.221998,-123.077282,4213,24.65643271958004
50855,862,Southbound Granville St @ W 47 Ave,BUS ZN,49.228469,-123.139921,1666,33.08308362326909
61031,11706,Westbound W Georgia St @ Granville St,BUS ZN,49.282879,-123.118524,2538,49.18773388219933
50121,121,Southbound Macdonald St @ Alamein Ave,BUS ZN,49.249858,-123.167913,811,24.81296660974089
50122,122,Westbound W King Edward Ave @ Macdonald St,BUS ZN,49.248641,-123.168633,810,78.49691178117894
50123,123,Westbound W King Edward Ave @ Puget Dr,BUS ZN,49.249627,-123.170432,721,51.698601563747765
50124,124,Southbound Quesnel Dr @ W King Edward Ave,BUS ZN,49.249603,-123.171914,702,45.965435287916826
50126,126,Southbound Mackenzie St @ W 29 Ave,BUS ZN,49.245848,-123.170308,746,30.03077243038677
50128,128,Southbound Mackenzie St @ W 33 Ave,BUS ZN,49.241997,-123.170345,741,35.788722513503615
51178,1187,Southbound Joyce St @ Kingsway,BUS ZN,49.233838,-123.036343,6076,49.10317122535199
51173,1182,Westbound Kingsway @ Lincoln St,BUS ZN,49.232284,-123.026273,6411,19.18483191275012
51174,1183,Westbound Kingsway @ Melbourne St,BUS ZN,49.232118,-123.029643,6308,29.60475388367322
50067,10542,Eastbound Cornwall Ave @ Balsam St,BUS ZN,49.272582,-123.159332,1016,27.420979979820288
58392,8742,Eastbound Henning Dr @ Boundary Rd,BUS ZN,49.263596,-123.022725,6520,143.74313677504887
50925,933,Westbound W Broadway @ Heather St,BUS ZN,49.263401,-123.120227,2510,29.456362521676667
51507,1519,Eastbound W King Edward Ave @ Granville St,BUS ZN,49.249267,-123.138678,1699,32.37673523781729
51503,1515,Eastbound W King Edward Ave @ Maple Cres,BUS ZN,49.250503,-123.151127,1246,45.36909700369063
51502,1514,Eastbound W King Edward Ave @ Arbutus St,BUS ZN,49.251448,-123.153365,1180,22.515176209530388
51505,1517,Eastbound W King Edward Ave @ Marguerite St,BUS ZN,49.249352,-123.144254,1487,31.60951224008788
51499,1511,Eastbound W King Edward Ave @ Brakenridge St,BUS ZN,49.248553,-123.162016,944,28.875685543115775
51498,1510,Eastbound W King Edward Ave @ Puget Dr,BUS ZN,49.247954,-123.167306,809,43.00858957019501
51501,1513,Eastbound W King Edward Ave @ Yew St,BUS ZN,49.251217,-123.155187,1087,42.217206983683184
51500,1512,Eastbound W King Edward Ave @ Valley Dr,BUS ZN,49.249818,-123.158783,1018,35.96927538337057
54828,11553,Southbound Howe St @ W Pender St,BUS ZN,49.284791,-123.116768,2605,74.1933591246055
59538,263,Southbound Main St @ E 59 Ave,BUS ZN,49.216491,-123.102076,3166,30.009290282350534
50260,262,Southbound Main St @ E 56 Ave,BUS ZN,49.218969,-123.102003,3171,37.568790791348455
50259,261,Southbound Main St @ E 54 Ave,BUS ZN,49.22075,-123.101949,3175,35.59561407732594
50258,260,Southbound Main St @ E 51 Ave,BUS ZN,49.223508,-123.101804,3178,29.576774610087277
50265,267,Eastbound E 65 Ave @ Main St,BUS ZN,49.211695,-123.101625,3144,38.71045710613758
50264,266,Southbound Main St @ E 63 Ave,BUS ZN,49.212975,-123.102245,3151,34.989092705583005
50263,265,Southbound Main St @ E 62 Ave,BUS ZN,49.213842,-123.102217,3153,20.843915546094696
59392,10048,Westbound Beach Ave @ Thurlow St,BUS ZN,49.277896,-123.135648,1850,39.34571765925281
59391,10049,Westbound Beach Ave @ Bute St,BUS ZN,49.279589,-123.137338,1785,38.42490587443583
50972,981,Eastbound W Georgia St @ Denman St,BUS ZN,49.292217,-123.133397,1930,47.70862944349168
50976,985,Eastbound W Georgia St @ Granville St,BUS ZN,49.28264,-123.118529,2579,35.0512133045463
60208,12393,29th Avenue Station @ Bay 4,BUS ZN,49.244435,-123.044461,5696,19.084794879699135
58286,9087,Southbound Cambie St @ W 29 Ave,BUS ZN,49.245383,-123.115868,2665,32.27564297016465
58281,9085,Westbound E 49 Ave @ Frontenac St,BUS ZN,49.222475,-123.026533,6429,37.219275446168865
52020,2037,Westbound E 49 Ave @ Bruce St,BUS ZN,49.225286,-123.070409,4547,37.235604431292494
50720,727,Northbound Nanaimo St @ E 11 Ave,BUS ZN,49.260339,-123.056471,5185,8.89353751206448
50717,724,Northbound Nanaimo St @ E 17 Ave,BUS ZN,49.255356,-123.056484,5176,30.66069283754114
50718,725,Northbound Nanaimo St @ S Grandview Hwy,BUS ZN,49.257382,-123.056473,5180,43.40539987231538
50715,722,Northbound Nanaimo St @ E 22 Ave,BUS ZN,49.251051,-123.056489,5170,47.86905817224948
50716,723,Northbound Nanaimo St @ E 20 Ave,BUS ZN,49.252691,-123.056482,5174,12.097136064294435
50713,720,Westbound E 41 Ave @ Prince Edward St,BUS ZN,49.233094,-123.097712,3411,38.98789637675499
50721,728,Northbound Nanaimo St @ E Broadway,BUS ZN,49.262477,-123.056433,5188,38.67921381748294
50722,729,Northbound Nanaimo St @ E 6th Ave,BUS ZN,49.265123,-123.056462,5195,18.677673041402976
51155,1164,Eastbound Kingsway @ Lincoln St,BUS ZN,49.232088,-123.026055,6443,15.933047534805093
51156,1165,Eastbound Kingsway @ Boundary Rd,BUS ZN,49.232257,-123.022286,6523,97.84626438984425
51151,1160,Eastbound Kingsway @ Joyce St,BUS ZN,49.233834,-123.03553,6076,42.385182055804115
51152,1161,Eastbound Kingsway @ Wessex St,BUS ZN,49.232943,-123.033767,6110,32.066002728842925
51153,1162,Eastbound Kingsway @ Tyne St,BUS ZN,49.231987,-123.031656,6219,28.794659477872152
51154,1163,Eastbound Kingsway @ Melbourne St,BUS ZN,49.231961,-123.028846,6308,30.935581248416383
52018,2035,Westbound E 49 Ave @ Victoria Dr,BUS ZN,49.225238,-123.065364,4739,26.833406768447585
52017,2034,Westbound E 49 Ave @ Gladstone St,BUS ZN,49.225187,-123.06295,4893,45.8745193609935
52016,2033,Westbound E 49 Ave @ Nanaimo St,BUS ZN,49.225118,-123.05961,5055,36.89282725444953
60506,12804,Eastbound Pacific St @ Seymour Mews,BUS ZN,49.274423,-123.128718,2153,22.615149358167862
51702,1716,Southbound Rupert St @ Grant St,BUS ZN,49.27109,-123.033737,6148,27.917523468166593
52015,2032,Westbound E 49 Ave @ Elliott St,BUS ZN,49.224889,-123.05517,5287,32.754639479007224
51705,1719,Southbound Rupert St @ E 5th Ave,BUS ZN,49.265956,-123.03388,6137,33.54812532446922
58953,10895,Westbound E 10 Ave @ Kingsway,BUS ZN,49.26203,-123.099601,3257,51.73775094558994
61616,11762,29th Avenue Station @ Bay 5,BUS ZN,49.244392,-123.044987,5696,50.212252170724796
50109,109,Southbound Macdonald St @ W 6th Ave,BUS ZN,49.266274,-123.168483,782,41.11151452674619
50103,103,Westbound Cornwall Ave @ Arbutus St,BUS ZN,49.272608,-123.152989,1212,30.214111260958397
50106,106,Westbound Cornwall Ave @ Trafalgar St,BUS ZN,49.272799,-123.164636,906,22.366916733813802
50107,107,Southbound Macdonald St @ W 1st Ave,BUS ZN,49.270753,-123.168323,791,32.90824109114837
50104,104,Westbound Cornwall Ave @ Yew St,BUS ZN,49.272645,-123.155439,1142,35.88970636729693
50105,105,Westbound Cornwall Ave @ Point Grey Rd,BUS ZN,49.272731,-123.160216,1016,38.82911866879264
50341,345,Southbound Oak St @ W 33 Ave,BUS ZN,49.241077,-123.12796,2171,40.75923742131439
50336,340,Southbound Oak St @ Balfour Ave,BUS ZN,49.251423,-123.12759,2192,34.633471764478266
50337,341,Southbound Oak St @ W King Edward Ave,BUS ZN,49.248653,-123.127716,2185,57.50902397120834
50338,342,Southbound Oak St @ Nanton Ave,BUS ZN,49.245988,-123.127793,2183,36.91634119791913
58290,8838,Southbound Nanaimo St @ Grandview Hwy,BUS ZN,49.257321,-123.056751,5180,50.562637673647075
51745,1759,Northbound Boundary Rd @ Venables St,BUS ZN,49.276981,-123.023311,6546,52.78034753967889
51744,1758,Northbound Boundary Rd @ William St,BUS ZN,49.274253,-123.023314,6538,26.786131831638258
51743,1757,Northbound Boundary Rd @ Kitchener St,BUS ZN,49.272518,-123.02333,6537,81.81983506909003
51742,1756,Northbound Boundary Rd @ 1st Ave,BUS ZN,49.269895,-123.023355,6531,49.42988177162821
51741,1755,Northbound Boundary Rd @ 2nd Ave,BUS ZN,49.268791,-123.023347,6529,42.69399943807569
51737,1751,Northbound Boundary Rd @ Grandview Hwy,BUS ZN,49.258575,-123.023406,6516,51.34898385325413
51736,1750,Northbound Boundary Rd @ Dominion St,BUS ZN,49.256757,-123.023409,6516,156.68407392451056
51274,1285,Southbound Gore Ave @ Union St,BUS ZN,49.27736,-123.09702,3431,28.67076096269901
51273,1284,Southbound Gore Ave @ Keefer St,BUS ZN,49.279105,-123.097251,3415,36.29485844121913
51276,1287,Eastbound Terminal Ave @ Thornton St,BUS ZN,49.271619,-123.093947,3574,46.16993795580637
51275,1286,Eastbound Terminal Ave @ Western St,BUS ZN,49.272477,-123.098889,3346,20.792350604534118
51272,1283,Eastbound E Pender St @ Main St,BUS ZN,49.280323,-123.099245,3289,31.734817656118338
51278,1289,Eastbound Prior St @ Dunlevy Ave,BUS ZN,49.276624,-123.095194,3471,27.84038839450668
51277,1288,Eastbound Terminal Ave @ Begg St,BUS ZN,49.270461,-123.087037,3788,36.425531284070544
51566,1578,Westbound E King Edward Ave @ Windsor St,BUS ZN,49.248642,-123.084376,3915,37.334901363046065
60819,8761,Rupert Station @ Platform 2,ZN 1,49.260733,-123.032821,6204,124.51222892914161
60823,8763,Commercial-Broadway Station @ Platform 2,ZN 1,49.262912,-123.068491,4619,38.06624235014188
60821,8762,Renfrew Station @ Platform 2,ZN 1,49.258877,-123.045348,5716,86.25135043632191
50678,685,Southbound Nanaimo St @ E 1st Ave,BUS ZN,49.269138,-123.05673,5203,41.85314763714585
51560,1572,Nanaimo Station @ Bay 2,BUS ZN,49.248591,-123.055976,5167,50.39688419347542
50680,687,Southbound Nanaimo St @ E 5th Ave,BUS ZN,49.265535,-123.056743,5197,24.095001384811848
51558,1570,Westbound E 22 Ave @ Renfrew St,BUS ZN,49.250692,-123.043612,5730,42.15872127461046
51565,1577,Westbound E King Edward Ave @ Inverness St,BUS ZN,49.248594,-123.080402,4095,29.49950887313143
51564,1576,Westbound E King Edward Ave @ Knight St,BUS ZN,49.248608,-123.076586,4276,35.328638069003226
51563,1575,Westbound E King Edward Ave @ Kingsway,BUS ZN,49.24854,-123.073107,4418,19.068814332066985
50675,682,Southbound Nanaimo St @ William St,BUS ZN,49.27362,-123.056724,5211,26.948341975940313
60412,12707,Westbound W 12th Ave @ Pine St,BUS ZN,49.260917,-123.143876,1529,29.906268739599696
60411,12706,Eastbound W 12 Ave @ Pine St,BUS ZN,49.260786,-123.143122,1529,26.72116411551307
60414,12709,Eastbound W 12th Ave @ Laurel St,BUS ZN,49.260473,-123.12392,2320,27.043585067383862
51234,1244,Southbound Commercial Dr @ E Hastings St,BUS ZN,49.280806,-123.070549,4525,48.72453709151353
58307,245,Southbound Main St @ E 18 Ave,BUS ZN,49.254339,-123.100959,3231,29.34205349430088
50242,244,Southbound Main St @ E 16 Ave,BUS ZN,49.256251,-123.101386,3208,38.56444924214912
50245,247,Southbound Main St @ E 22 Ave,BUS ZN,49.250676,-123.101089,3222,30.09155732146351
50244,246,Southbound Main St @ E 20 Ave,BUS ZN,49.252395,-123.101095,3228,36.410959207792615
50241,243,Southbound Main St @ E 14 Ave,BUS ZN,49.258082,-123.101305,3212,36.17268086747284
50240,242,Southbound Main St @ E 12 Ave,BUS ZN,49.259888,-123.10127,3215,37.44455505940331
50246,248,Southbound Main St @ E King Edward Ave,BUS ZN,49.248466,-123.101194,3216,36.31983762020548
52134,2154,Eastbound SE Marine Dr @ Prince Edward St,BUS ZN,49.210767,-123.097945,3364,12.014635474388431
58037,9530,Eastbound W Broadway @ Alma St,BUS ZN,49.264263,-123.184623,418,62.26126611043257
51134,1143,Eastbound Kingsway @ E Broadway,BUS ZN,49.262551,-123.099412,3306,34.23488775572582
51137,1146,Eastbound Kingsway @ Carolina St,BUS ZN,49.257418,-123.092371,3594,16.50728026016234
51138,1147,Eastbound Kingsway @ Fraser St,BUS ZN,49.256214,-123.089018,3695,64.69623815136357
51135,1144,Eastbound Kingsway @ E 12 Ave,BUS ZN,49.260192,-123.097102,3448,55.957205031910156
51136,1145,Eastbound Kingsway @ E 13 Ave,BUS ZN,49.258948,-123.095429,3495,35.493825381417345
51140,1149,Eastbound Kingsway @ Glen Dr,BUS ZN,49.252628,-123.081356,4005,32.21231532783602
50761,768,Northbound Granville St @ W 62 Ave,BUS ZN,49.215299,-123.140165,1644,30.70861838812899
50970,8537,Southbound Victoria Dr @ E 22 Ave,BUS ZN,49.249893,-123.065127,4805,44.180997357301734
50377,381,Eastbound W 41 Ave @ Carnarvon St,BUS ZN,49.234677,-123.172505,669,38.689042090468476
50378,382,Eastbound W 41 Ave @ Macdonald St,BUS ZN,49.234665,-123.166968,829,29.48081876336123
50379,383,Eastbound W 41 Ave @ Elm St,BUS ZN,49.234632,-123.16364,911,37.29227780721161
50380,384,Eastbound W 41 Ave @ Balsam St,BUS ZN,49.234588,-123.160946,970,28.42276874919531
50381,385,Eastbound W 41 Ave @ Yew St,BUS ZN,49.234552,-123.158131,1036,28.0880866985191
50383,387,Eastbound W 41 Ave @ Maple St,BUS ZN,49.234437,-123.151616,1230,31.646212526873086
50384,388,Eastbound W 41 Ave @ Cypress St,BUS ZN,49.234394,-123.148854,1317,25.9927898274073
50385,389,Eastbound W 41 Ave @ Wiltshire St,BUS ZN,49.234351,-123.145952,1424,26.488017072925867
51068,1077,Westbound E 41 Ave @ Nanaimo St,BUS ZN,49.232926,-123.059252,5068,29.38956450855863
51066,1075,Southbound Clarendon St @ E 40 Ave,BUS ZN,49.233499,-123.055616,5260,41.53939412758654
51062,1071,Westbound Kingsway @ Earles St,BUS ZN,49.237873,-123.049127,5555,33.60763396303371
52029,2046,Westbound E 49 Ave @ Prince Edward St,BUS ZN,49.22566,-123.098055,3394,40.44903686789265
52030,2047,Westbound E 49 Ave @ Main St,BUS ZN,49.225733,-123.102131,3180,38.28594902242241
59525,39,Westbound Water St @ Abbott St,BUS ZN,49.28411,-123.107364,2976,76.66744426448513
52027,2044,Westbound E 49 Ave @ Fraser St,BUS ZN,49.225535,-123.091289,3659,39.27655434474786
52028,2045,Westbound E 49 Ave @ St. George St,BUS ZN,49.225593,-123.094471,3535,29.910277146128223
50169,169,Northbound Main St @ E King Edward Ave,BUS ZN,49.249121,-123.100891,3217,27.107897573772142
50165,165,Northbound Main St @ E 33 Ave,BUS ZN,49.241308,-123.101314,3200,75.46582664938506
50166,166,Northbound Main St @ E 30 Ave,BUS ZN,49.243554,-123.101232,3202,31.537568142029965
50167,167,Northbound Main St @ E 28 Ave,BUS ZN,49.245968,-123.101101,3207,8.94268539019268
50160,160,Oakridge-41st Ave Station @ Bay 5,BUS ZN,49.233681,-123.116855,2641,51.751002963321966
50162,162,Northbound Main St @ E 39 Ave,BUS ZN,49.235734,-123.101505,3184,34.77968989707496
50163,163,Northbound Main St @ E 36 Ave,BUS ZN,49.23802,-123.101502,3186,14.777012719624079
52023,2040,Westbound E 49 Ave @ Inverness St,BUS ZN,49.225407,-123.080565,4090,39.55182346623338
52024,2041,Westbound E 49 Ave @ Elgin St,BUS ZN,49.225453,-123.083275,3962,35.573236833079825
52712,2737,Eastbound W Hastings St @ Abbott St,BUS ZN,49.282214,-123.108834,2883,60.067733798606234
52705,2730,Southbound Boundary Rd @ E Kent Ave,BUS ZN,49.20373,-123.023457,6560,25.647353023407334
52713,2738,Eastbound E Hastings St @ Main St,BUS ZN,49.28122,-123.098307,3404,62.047452412528266
52714,2739,Eastbound E Hastings St @ Commercial Dr,BUS ZN,49.281131,-123.07086,4525,36.88198634112884
59766,10365,Eastbound Great Northern Way @ Foley St,BUS ZN,49.266021,-123.086122,3821,43.71973870522227
59763,10364,Eastbound Great Northern Way @ Brunswick St,BUS ZN,49.266743,-123.095812,3457,30.648701318901022
59758,10361,Eastbound W 2nd Ave @ Columbia St,BUS ZN,49.269029,-123.109733,2862,15.678373938112005
61039,10360,Olympic Village Station @ Bay 2,BUS ZN,49.266425,-123.114936,2680,28.540021268202842
59760,10362,Eastbound E 2nd Ave @ Ontario St,BUS ZN,49.269125,-123.104153,3047,36.0907618510746
58313,11616,Northbound Granville St @ W Pender St,BUS ZN,49.284493,-123.114994,2703,21.31636152879572
59434,11610,Westbound E 49 Ave @ Vivian St,BUS ZN,49.224856,-123.050858,5480,40.89801680330886
50802,809,Southbound Fraser St @ E 65 Ave,BUS ZN,49.211508,-123.091218,3625,35.21515345113014
50801,808,Southbound Fraser St @ E 63 Ave,BUS ZN,49.212749,-123.091181,3626,19.028602640004813
50796,803,Southbound Fraser St @ E 53 Ave,BUS ZN,49.22148,-123.091,3651,32.998499410698045
50795,802,Southbound Fraser St @ E 51 Ave,BUS ZN,49.223292,-123.090958,3657,32.690041365271796
50794,801,Southbound Fraser St @ E 49 Ave,BUS ZN,49.225133,-123.090918,3659,38.82068318772183
50793,800,Southbound Fraser St @ E 47 Ave,BUS ZN,49.227099,-123.090813,3663,31.107167737635958
50800,807,Southbound Fraser St @ E 61 Ave,BUS ZN,49.214571,-123.091155,3632,31.438707179280954
50799,806,Southbound Fraser St @ E 59 Ave,BUS ZN,49.216234,-123.091124,3636,33.20057726485086
50798,805,Southbound Fraser St @ E 57 Ave,BUS ZN,49.217937,-123.091092,3643,36.55011824009847
51763,1777,Southbound Boundary Rd @ Napier St,BUS ZN,49.274644,-123.023771,6541,34.894239347790624
50375,379,Eastbound W 41 Ave @ Blenheim St,BUS ZN,49.234696,-123.178303,528,29.837115805137028
50467,11103,Oakridge-41st Ave Station @ Bay 6,BUS ZN,49.233905,-123.115953,2641,43.939288631166946
61100,11100,Eastbound Midlothian Ave @ Clancy Loranger Way,BUS ZN,49.242588,-123.108805,2900,48.29099732795314
61810,12026,Northbound Smithe St @ Expo Blvd,BUS ZN,49.276112,-123.114934,2712,39.13168542917754
52123,12027,Marpole Loop @ Bay 5,BUS ZN,49.203203,-123.133071,1934,122.29793842862446
60562,11829,Northbound N Boundary Rd @ Trinity St,BUS ZN,49.289497,-123.023179,6562,26.941856305195913
51508,1520,Eastbound W King Edward Ave @ Hudson St,BUS ZN,49.249192,-123.133894,1900,35.979762257982024
50086,10058,Westbound Pacific Blvd @ Drake St,BUS ZN,49.27342,-123.124214,2364,38.983353812663495
51510,1522,Eastbound W King Edward Ave @ Oak St,BUS ZN,49.24909,-123.127001,2187,41.32925445641323
51610,1622,Southbound Kerr St @ E 49 Ave,BUS ZN,49.224314,-123.041185,5862,48.26712773167962
51511,1523,Eastbound W King Edward Ave @ Willow St,BUS ZN,49.248988,-123.121932,2396,30.812624200721213
51975,1992,Eastbound E 49 Ave @ Fraser St,BUS ZN,49.225406,-123.090264,3659,36.52945865172846
50087,10057,Westbound Pacific St @ Richards St,BUS ZN,49.273623,-123.127085,2194,29.95354929486021
51978,1995,Eastbound E 49 Ave @ Sherbrooke St,BUS ZN,49.225278,-123.080946,4020,35.236546543848306
51614,1626,Southbound Kerr St @ E 59 Ave,BUS ZN,49.216248,-123.041587,5832,27.274833908414
59767,10196,VCC-Clark Station @ Unloading Only,BUS ZN,49.265975,-123.079842,4134,37.12829505107917
51980,1997,Eastbound E 49 Ave @ Dumfries St,BUS ZN,49.225193,-123.074083,4340,32.19035439166046
51979,1996,Eastbound E 49 Ave @ Knight St,BUS ZN,49.225208,-123.076725,4224,41.009689899029716
51119,1128,Northbound Adera St @ W 64 Ave,BUS ZN,49.213522,-123.143433,1513,37.315146599411875
51120,1129,Marpole Loop @ Bay 2,BUS ZN,49.20325,-123.132871,2007,113.55857533026723
51111,1120,Southbound Arbutus St @ W 49 Ave,BUS ZN,49.226773,-123.155273,1124,43.36650017898135
51112,1121,Eastbound W 51 Ave @ Arbutus St,BUS ZN,49.224918,-123.154675,1119,39.93967681573896
51113,1122,Southbound West Blvd @ W 53 Ave,BUS ZN,49.222481,-123.1524,1207,35.76394980315858
51115,1124,Southbound West Blvd @ W 60 Ave,BUS ZN,49.216794,-123.149023,1318,37.51755652951839
51117,1126,Southbound Angus Dr @ W 63 Ave,BUS ZN,49.2139,-123.148557,1339,26.497524845213597
51118,1127,Eastbound W 64 Ave @ East Blvd,BUS ZN,49.213182,-123.146293,1414,21.428775684007622
57966,8041,Granville Station @ Platform 2,ZN 1,49.283136,-123.115744,2661,20.26297153080541
57968,8043,Main Street-Science World Station @ Platform 2,ZN 1,49.273099,-123.100399,3271,46.02811412088685
57969,8044,Commercial-Broadway Station @ Platform 4,ZN 1,49.262317,-123.069179,4561,41.233241737011575
57972,8047,Joyce-Collingwood Station @ Platform 2,ZN 1,49.238353,-123.031827,6209,11.379154140970883
50550,555,Southbound Granville St @ N Connaught Dr,BUS ZN,49.244793,-123.139357,1691,52.872929572907694
58588,554,Southbound Granville St @ Nanton Ave,BUS ZN,49.247111,-123.139289,1695,34.862821382695756
59765,10350,Westbound Great Northern Way @ Foley St,BUS ZN,49.266404,-123.087137,3821,41.362284357798025
58321,4881,Southbound Howe St @ Dunsmuir St,BUS ZN,49.284055,-123.11788,2605,42.35716125211442
54830,4882,Southbound Howe St @ W Georgia St,BUS ZN,49.282906,-123.119595,2538,44.89495678822086
50146,146,Northbound Main St @ E 59 Ave,BUS ZN,49.217015,-123.101819,3166,31.18375725788868
50147,147,Northbound Main St @ E 57 Ave,BUS ZN,49.218788,-123.10174,3169,38.691904741045455
59844,144,Northbound Main St @ E 62 Ave,BUS ZN,49.214623,-123.101909,3157,31.056592640030814
54831,4883,Southbound Howe St @ Robson St,BUS ZN,49.281831,-123.121239,2461,37.219820183511544
50142,142,Northbound Main St @ SE Marine Dr,BUS ZN,49.211565,-123.102035,3144,22.97495824366227
50140,140,Eastbound E 41 Ave @ Ontario St,BUS ZN,49.233063,-123.105218,3003,32.203870675033976
54835,4887,Southbound Granville St @ W Cloverleaf,BUS ZN,49.266704,-123.138572,1726,13.139152301205245
50013,10694,Eastbound Pacific St @ Richards St,BUS ZN,49.273529,-123.127316,2194,24.72118871838109
60386,12631,Eastbound W 41 Ave @ East Blvd,BUS ZN,49.234483,-123.154407,1135,43.53986282867869
60385,12632,Westbound W 41 Ave @ East Blvd,BUS ZN,49.234672,-123.15479,1135,19.217544327671515
50821,828,Northbound Fraser St @ E 62 Ave,BUS ZN,49.214241,-123.090903,3630,12.82696132678822
50820,827,Northbound Fraser St @ E 65 Ave,BUS ZN,49.212147,-123.090933,3625,38.8676291591244
50819,826,Westbound SW Marine Dr @ Oak St,BUS ZN,49.20453,-123.131063,2059,51.10779014158196
50813,820,Southbound Oak St @ Park Dr,BUS ZN,49.214689,-123.130177,2079,28.281991233319026
50816,823,Southbound Oak St @ W 70 Ave,BUS ZN,49.208654,-123.130386,2068,23.797784962474235
50815,822,Southbound Oak St @ W 67 Ave,BUS ZN,49.21048,-123.130325,2074,29.76533413965901
51699,1713,Southbound Rupert St @ Adanac St,BUS ZN,49.277105,-123.033686,6159,37.932523898294875
51698,1712,Westbound Adanac St @ Skeena St,BUS ZN,49.277492,-123.028787,6351,34.71619313640243
51697,1711,Southbound Boundary Rd @ E Georgia St,BUS ZN,49.277916,-123.023773,6547,38.78505810814751
51696,1710,Southbound Boundary Rd @ E Pender St,BUS ZN,49.279904,-123.023768,6548,34.751713963784724
51701,1715,Southbound Rupert St @ Charles St,BUS ZN,49.272956,-123.033718,6151,32.81389964607108
